array,artifact,bytes_uncompressed,description,dtype,elements,maximum,minimum,nonfinite_count,shape
left,bases/block_00_down.npz,655360,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,163840,0.5694891214370728,-0.7319705486297607,0,2560x64
triple_strength,ffn_neurons/block_21.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,24.12887954711914,0.09921158105134964,0,6912
neuron,ffn_neurons/block_22.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,int32,6912,6911.0,0.0,0,6912
gate_norm,ffn_neurons/block_22.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,2.9291281700134277,1.059775710105896,0,6912
value_norm,ffn_neurons/block_22.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,3.1588926315307617,0.38203686475753784,0,6912
down_norm,ffn_neurons/block_22.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,2.634215831756592,0.37041908502578735,0,6912
gate_value_cosine,ffn_neurons/block_22.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,0.8386256694793701,-0.8441791534423828,0,6912
gate_down_cosine,ffn_neurons/block_22.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,0.3989729881286621,-0.384989857673645,0,6912
value_down_cosine,ffn_neurons/block_22.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,0.4026300311088562,-0.18032905459403992,0,6912
triple_strength,ffn_neurons/block_22.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,19.26137924194336,0.15795215964317322,0,6912
neuron,ffn_neurons/block_23.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,int32,6912,6911.0,0.0,0,6912
gate_norm,ffn_neurons/block_23.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,2.853153944015503,1.0086687803268433,0,6912
value_norm,ffn_neurons/block_23.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,3.108144521713257,0.36968231201171875,0,6912
down_norm,ffn_neurons/block_23.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,2.6054298877716064,0.3434065580368042,0,6912
gate_value_cosine,ffn_neurons/block_23.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,0.8323570489883423,-0.8678597807884216,0,6912
gate_down_cosine,ffn_neurons/block_23.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,0.439039021730423,-0.34133318066596985,0,6912
value_down_cosine,ffn_neurons/block_23.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,0.3678410053253174,-0.3047017455101013,0,6912
triple_strength,ffn_neurons/block_23.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,19.039899826049805,0.13714946806430817,0,6912
neuron,ffn_neurons/block_24.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,int32,6912,6911.0,0.0,0,6912
gate_norm,ffn_neurons/block_24.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,2.7946786880493164,1.0379478931427002,0,6912
value_norm,ffn_neurons/block_24.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,3.490048885345459,0.3689131736755371,0,6912
down_norm,ffn_neurons/block_24.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,2.7278213500976562,0.3429982364177704,0,6912
gate_value_cosine,ffn_neurons/block_24.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,0.8235325813293457,-0.8565866351127625,0,6912
gate_down_cosine,ffn_neurons/block_24.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,0.4258272647857666,-0.4140211343765259,0,6912
value_down_cosine,ffn_neurons/block_24.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,0.4141789674758911,-0.0776723176240921,0,6912
triple_strength,ffn_neurons/block_24.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,21.08992576599121,0.13968795537948608,0,6912
neuron,ffn_neurons/block_25.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,int32,6912,6911.0,0.0,0,6912
gate_norm,ffn_neurons/block_25.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,3.0445072650909424,1.0256054401397705,0,6912
value_norm,ffn_neurons/block_25.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,5.0288920402526855,0.3790053725242615,0,6912
down_norm,ffn_neurons/block_25.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,2.64164137840271,0.35135164856910706,0,6912
gate_value_cosine,ffn_neurons/block_25.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,0.8331805467605591,-0.8474698066711426,0,6912
gate_down_cosine,ffn_neurons/block_25.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,0.3948860764503479,-0.3907562494277954,0,6912
value_down_cosine,ffn_neurons/block_25.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,0.4188804626464844,-0.24196471273899078,0,6912
triple_strength,ffn_neurons/block_25.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,34.90220260620117,0.14578691124916077,0,6912
neuron,ffn_neurons/block_26.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,int32,6912,6911.0,0.0,0,6912
gate_norm,ffn_neurons/block_26.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,2.677480936050415,1.0853413343429565,0,6912
value_norm,ffn_neurons/block_26.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,2.9397425651550293,0.4207805395126343,0,6912
down_norm,ffn_neurons/block_26.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,2.659228801727295,0.3783934414386749,0,6912
gate_value_cosine,ffn_neurons/block_26.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,0.8164569735527039,-0.8099060654640198,0,6912
gate_down_cosine,ffn_neurons/block_26.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,0.3442826271057129,-0.34886565804481506,0,6912
value_down_cosine,ffn_neurons/block_26.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,0.3968527317047119,-0.18438568711280823,0,6912
triple_strength,ffn_neurons/block_26.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,17.083812713623047,0.1786213517189026,0,6912
neuron,ffn_neurons/block_27.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,int32,6912,6911.0,0.0,0,6912
gate_norm,ffn_neurons/block_27.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,2.8170652389526367,1.064216136932373,0,6912
value_norm,ffn_neurons/block_27.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,2.764864683151245,0.4313090145587921,0,6912
down_norm,ffn_neurons/block_27.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,2.525928497314453,0.3976050019264221,0,6912
gate_value_cosine,ffn_neurons/block_27.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,0.800480842590332,-0.8122257590293884,0,6912
gate_down_cosine,ffn_neurons/block_27.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,0.327606201171875,-0.34611937403678894,0,6912
value_down_cosine,ffn_neurons/block_27.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,0.3747009038925171,-0.4154924154281616,0,6912
triple_strength,ffn_neurons/block_27.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,15.791147232055664,0.1953912228345871,0,6912
neuron,ffn_neurons/block_28.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,int32,6912,6911.0,0.0,0,6912
gate_norm,ffn_neurons/block_28.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,2.6257739067077637,0.928706169128418,0,6912
value_norm,ffn_neurons/block_28.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,3.2589471340179443,0.37752804160118103,0,6912
down_norm,ffn_neurons/block_28.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,2.556718349456787,0.30839428305625916,0,6912
gate_value_cosine,ffn_neurons/block_28.npz,27648,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,6912,0.831579864025116,-0.8458127975463867,0,6912
